id,EAP,HPL,MWS,#VALUE!
id04211,0.318553186,0.307939503,0.373507311,1
id22871,0.333125525,0.359254292,0.307620182,0.999999999
id16178,0.29866233,0.210739547,0.490598123,1
id25172,0.3791055,0.297830279,0.323064221,1
id15654,0.407856661,0.252684532,0.339458807,1
id26067,0.446643354,0.203292318,0.273141251,0.923076923
id11955,0.311761147,0.323609548,0.321151044,0.956521739
id24939,0.296783272,0.24523719,0.457979537,0.999999999
id07378,0.412298117,0.254257037,0.25652177,0.923076924
id22455,0.289130104,0.33482504,0.27848388,0.902439024
id12850,0.344726265,0.226102146,0.429171589,1
id12403,0.382901352,0.274961668,0.322529137,0.980392157
id11593,0.346550649,0.299650384,0.353798967,1
id27776,0.354334345,0.26922895,0.299513629,0.923076924
id14497,0.347993431,0.262904357,0.389102212,1
id24628,0.340458159,0.282737977,0.376803863,0.999999999
id11283,0.375110997,0.278182916,0.346706088,1.000000001
id00459,0.530679045,0.231258976,0.238061979,1
id11310,0.320130214,0.362363958,0.317505828,1
id05177,0.324481177,0.332527589,0.310733169,0.967741935
id22598,0.27553616,0.404594286,0.279869555,0.960000001
id05214,0.403090025,0.30824515,0.288664825,1
id22797,0.422630144,0.330461584,0.246908273,1.000000001
id15832,0.334968807,0.30546387,0.359567323,1
id00479,0.345306139,0.344119097,0.272113225,0.961538461
id05840,0.292309785,0.299939728,0.407750487,1
id27489,0.330726647,0.261729139,0.407544214,1
id03281,0.319206955,0.404265326,0.276527719,1
id27046,0.417167285,0.277919539,0.304913176,1
id09213,0.373456059,0.246437501,0.38010644,1
id18775,0.44350208,0.258681039,0.297816881,1
id09731,0.233304275,0.445480839,0.196214886,0.875
id25031,0.412586112,0.299997625,0.287416262,0.999999999
id11945,0.35342114,0.300363498,0.325382028,0.979166666
id20286,0.447959282,0.218889579,0.199817807,0.866666668
id27960,0.35273024,0.250973424,0.396296336,1
id13206,0.351849456,0.274905069,0.347604449,0.974358974
id09964,0.3527318,0.302783029,0.34448517,0.999999999
id16811,0.260669597,0.462041754,0.277288649,1
id08948,0.331474563,0.338944551,0.279580885,0.949999999
id17636,0.327691066,0.258591069,0.413717865,1
id14046,0.455282624,0.247529541,0.297187835,1
id22873,0.472039286,0.22765619,0.300304523,0.999999999
id09962,0.332475942,0.318027908,0.34949615,1
id26474,0.399670394,0.293629811,0.306699795,1
id11898,0.351185639,0.336325732,0.312488629,1
id25477,0.435670515,0.265358172,0.281427453,0.98245614
id25457,0.380398391,0.277440457,0.302945465,0.960784313
id26675,0.360345404,0.244168206,0.39548639,1
id04422,0.349074611,0.332074658,0.318850732,1.000000001
id04237,0.50940635,0.237469626,0.253124024,1
id07049,0.381275857,0.383044888,0.235679255,1
id18211,0.348450048,0.372532672,0.27901728,1
id16033,0.348294464,0.338945188,0.279427015,0.966666667
id16680,0.404782307,0.195314576,0.322980041,0.923076924
id08977,0.377348673,0.34453827,0.278113057,1
id18494,0.246173359,0.499087524,0.254739117,1
id07714,0.368775374,0.271088068,0.360136558,1
id01243,0.382881345,0.266595926,0.350522728,0.999999999
id18562,0.311106713,0.346359079,0.292534208,0.95
id03147,0.267073208,0.281992512,0.450934279,0.999999999
id24138,0.303734404,0.276930205,0.336002058,0.916666667
id21062,0.382863602,0.282360855,0.334775543,1
id25053,0.315390703,0.264797939,0.419811358,1
id14390,0.338683133,0.263576863,0.397740004,1
id10122,0.358908079,0.243476554,0.397615368,1.000000001
id13160,0.355467609,0.32891242,0.262988392,0.947368421
id00780,0.378253391,0.347986244,0.256216505,0.98245614
id20996,0.397733117,0.239792848,0.362474035,1
id16008,0.377376827,0.314495075,0.308128098,1
id10522,0.342819708,0.395334688,0.261845604,1
id18498,0.348793149,0.304560519,0.287822803,0.941176471
id09341,0.322539845,0.399978188,0.277481968,1.000000001
id22456,0.371249333,0.246050306,0.332700361,0.95
id07592,0.302552954,0.378032932,0.319414114,1
id25634,0.383787241,0.250623901,0.288665781,0.923076923
id15011,0.394282976,0.336219178,0.269497846,1
id14245,0.421455855,0.276963111,0.301581034,1
id21107,0.337456841,0.256044546,0.406498613,1
id01881,0.344641255,0.301590105,0.35376864,1
id12772,0.306023072,0.29477049,0.362169401,0.962962963
id17589,0.391754088,0.300190231,0.273572922,0.965517241
id24421,0.30659943,0.226543331,0.433523905,0.966666666
id22088,0.325815802,0.284420281,0.389763917,1
id21687,0.367189096,0.265019722,0.332076896,0.964285714
id17810,0.351228751,0.223603509,0.425167739,0.999999999
id25153,0.304314382,0.392392243,0.303293375,1
id18083,0.375883146,0.245877442,0.287330321,0.909090909
id00655,0.357311998,0.211002367,0.431685634,0.999999999
id13195,0.389326827,0.219914229,0.390758943,0.999999999
id23708,0.293280689,0.387161469,0.319557842,1
id17977,0.36345397,0.264262157,0.325772245,0.953488372
id10501,0.328785299,0.367583445,0.275462242,0.971830986
id08697,0.37404433,0.299310695,0.284978308,0.958333333
id09269,0.306164469,0.37297575,0.268228202,0.947368421
id21153,0.400537856,0.272931831,0.277749825,0.951219512
id06257,0.541885086,0.245554528,0.212560386,1
id08366,0.339184602,0.253601261,0.344714136,0.937499999
id00263,0.476149149,0.265823478,0.258027373,1
id14445,0.383573065,0.233194261,0.327677119,0.944444445
id18864,0.332087708,0.275777844,0.359876384,0.967741936
id18427,0.374606953,0.282508755,0.342884293,1.000000001
id24348,0.333482272,0.295295363,0.371222365,1
id17329,0.470170847,0.252116837,0.234234055,0.956521739
id07519,0.349804372,0.319037888,0.285703195,0.954545455
id17995,0.275145828,0.244287772,0.4305664,0.95
id25329,0.38586473,0.313592902,0.300542369,1.000000001
id14513,0.492860121,0.230435883,0.199780919,0.923076923
id10203,0.369252714,0.293993842,0.298291906,0.961538462
id25887,0.411093173,0.273042854,0.315863973,1
id08186,0.398462004,0.274326322,0.327211674,1
id20535,0.327773524,0.36161651,0.282038537,0.971428571
id06411,0.341508988,0.311673288,0.346817724,1
id11984,0.400045623,0.281516645,0.318437732,1
id16389,0.30854848,0.381025829,0.310425691,1
id23333,0.383938794,0.283955322,0.301802854,0.96969697
id19447,0.317456268,0.310618107,0.371925625,1
id01461,0.39838174,0.289577871,0.312040389,1
id25601,0.341496555,0.415064094,0.243439351,1
id04803,0.379881953,0.354531721,0.265586326,1
id19029,0.332888068,0.336994345,0.330117587,1
id11507,0.387496739,0.315773397,0.296729863,0.999999999
id13246,0.356264351,0.242768804,0.400966845,1
id26927,0.321865257,0.267946966,0.354632222,0.944444445
id12423,0.401186812,0.274647637,0.268609995,0.944444444
id09601,0.296600178,0.398322568,0.305077254,1
id23100,0.354670464,0.327732242,0.317597294,1
id21939,0.360641168,0.303444158,0.316306831,0.980392157
id16139,0.319143755,0.207038441,0.421186224,0.94736842
id27334,0.410170176,0.282366425,0.2449634,0.937500001
id22326,0.312562195,0.250445293,0.436992512,1
id18527,0.288933049,0.247588544,0.407922852,0.944444445
id05072,0.313775227,0.255459114,0.430765659,1
id21820,0.292546176,0.479336851,0.228116973,1
id13960,0.400210756,0.292011471,0.307777772,0.999999999
id03958,0.400574318,0.270272986,0.3078761,0.978723404
id10849,0.372981298,0.307766355,0.247823775,0.928571428
id06252,0.414096008,0.292500367,0.293403626,1.000000001
id26045,0.384019731,0.277525962,0.322706276,0.984251969
id04849,0.30540295,0.368278993,0.326318057,1
id05215,0.291379205,0.403765592,0.227932126,0.923076923
id22830,0.351313471,0.286295978,0.303567022,0.941176471
id21325,0.343781519,0.345274381,0.3109441,1
id09287,0.301689744,0.243264691,0.405865237,0.950819672
id24354,0.327136402,0.357414162,0.315449435,0.999999999
id06784,0.337206743,0.350770476,0.273561242,0.961538461
id03848,0.339116619,0.274425982,0.330901844,0.944444445
id01410,0.280796142,0.299919779,0.419284079,1
id00874,0.364282852,0.225363151,0.410353997,1
id00784,0.318313436,0.276550296,0.370653509,0.965517241
id19909,0.316320735,0.397596086,0.286083179,1
id18906,0.341059323,0.358301631,0.300639046,1
id18748,0.340800277,0.314063919,0.345135804,1
id04654,0.446532766,0.180269575,0.173197659,0.8
id07608,0.338361227,0.317199564,0.344439209,1
id10845,0.326517884,0.351264184,0.322217932,1
id10718,0.313522376,0.209876339,0.476601286,1.000000001
id19100,0.363294338,0.363511992,0.27319367,1
id10416,0.454089276,0.233170987,0.312739737,1
id02535,0.267867594,0.425924234,0.306208173,1.000000001
id23920,0.353571585,0.238658757,0.367769658,0.96
id16226,0.373940622,0.300953637,0.325105741,1
id09196,0.318746917,0.426053244,0.230199839,0.975
id03368,0.296247009,0.324604049,0.379148942,1
id27373,0.34639452,0.321404895,0.332200585,1
id11497,0.365306606,0.306431355,0.328262039,1
id07640,0.389871125,0.324552186,0.28557669,1.000000001
id22416,0.334947518,0.38759452,0.257457961,0.979999999
id20303,0.348500534,0.377415844,0.229639178,0.955555556
id13811,0.295259178,0.252826688,0.408435873,0.956521739
id04365,0.352929676,0.381520979,0.265549346,1.000000001
id00199,0.33334925,0.294843424,0.371807326,1
id24884,0.427217757,0.242774989,0.313340588,0.983333334
id06763,0.271257834,0.413478637,0.295655686,0.980392157
id18275,0.407938179,0.254672958,0.265960292,0.928571429
id20971,0.335755456,0.351122807,0.313121737,1
id01581,0.332599943,0.271477136,0.395922921,1
id24805,0.333988331,0.223111349,0.44290032,1
id07950,0.324356695,0.361883898,0.228045121,0.914285714
id26346,0.373885619,0.308784072,0.31733031,1.000000001
id24046,0.391466285,0.304676461,0.303857255,1.000000001
id05548,0.308883861,0.4049748,0.239629711,0.953488372
id17433,0.355916771,0.235060981,0.276946776,0.867924528
id18712,0.412813686,0.267292985,0.319893329,1
id21128,0.33205481,0.247730184,0.420215007,1.000000001
id02906,0.285375753,0.260456424,0.387501156,0.933333333
id22201,0.344415656,0.383116513,0.257975077,0.985507246
id08614,0.322395062,0.349764551,0.275208809,0.947368422
id22484,0.331383108,0.318942849,0.26634071,0.916666667
id16291,0.313241344,0.328932137,0.280903442,0.923076923
id26869,0.375355424,0.320774201,0.273567345,0.96969697
id18062,0.306040569,0.358456954,0.268835811,0.933333334
id27078,0.42257818,0.288001176,0.226920645,0.937500001
id02756,0.315442711,0.27263812,0.367474725,0.955555556
id03454,0.295344187,0.308542919,0.362779561,0.966666667
id02195,0.351952444,0.232344976,0.41570258,1
id27418,0.372089868,0.378143777,0.249766354,0.999999999
id02733,0.431870093,0.286298852,0.281831054,0.999999999
id15677,0.442779607,0.272447097,0.284773296,1
id08204,0.444300752,0.209347129,0.296352119,0.95
id11529,0.393255304,0.269859423,0.291430728,0.954545455
id14000,0.352850499,0.252755313,0.394394189,1.000000001
id11866,0.51330548,0.228930398,0.257764122,1
id14084,0.335933588,0.366579434,0.268915549,0.971428571
id17826,0.293169205,0.316164039,0.299757665,0.909090909
id07289,0.308489678,0.250947994,0.440562327,0.999999999
id05102,0.372378775,0.326150899,0.301470326,1
id14779,0.392122867,0.216270469,0.391606664,1
id19144,0.323620932,0.421630192,0.254748876,1
id12372,0.272090658,0.402486829,0.272790934,0.947368421
id05673,0.262859581,0.500004319,0.2371361,1
id07343,0.333766664,0.266075008,0.400158328,1
id10390,0.29817063,0.3911581,0.31067127,1
id27323,0.332389299,0.324192564,0.343418137,1
id26483,0.434177758,0.246283992,0.299130087,0.979591837
id07690,0.401006445,0.270138075,0.32885548,1
id22766,0.409898365,0.24564088,0.344460755,1
id10289,0.383127432,0.258408436,0.308464132,0.95
id22243,0.343580838,0.314829491,0.341589671,1
id24509,0.348608662,0.353988251,0.24978404,0.952380953
id02407,0.329722179,0.356973983,0.313303838,1
id08746,0.382835719,0.282684869,0.334479413,1.000000001
id12854,0.341987775,0.305802155,0.278135996,0.925925926
id25598,0.306435122,0.312915113,0.380649766,1.000000001
id16973,0.35429353,0.31485601,0.33085046,1
id20066,0.301659896,0.271961778,0.376378326,0.95
id25966,0.336952137,0.391514905,0.254583805,0.983050847
id21599,0.332676082,0.318660879,0.348663039,1
id17112,0.446693205,0.170801174,0.239648479,0.857142858
id01775,0.284884758,0.402442133,0.312673109,1
id08484,0.240781711,0.244880072,0.514338218,1.000000001
id12094,0.330002278,0.383037324,0.253627064,0.966666666
id25422,0.375632847,0.288579731,0.335787422,1
id25063,0.366614139,0.344856452,0.288529409,1
id25508,0.305633347,0.231617408,0.462749245,1
id01575,0.379950633,0.252243825,0.367805542,1
id24368,0.333883558,0.264390981,0.401725461,1
id16823,0.242535929,0.373976596,0.183487475,0.8
id22747,0.435272407,0.307099974,0.257627619,1
id19321,0.310085103,0.26150829,0.428406607,1
id08220,0.315559948,0.362705075,0.298479163,0.976744186
id12296,0.427750752,0.198318142,0.373931106,1
id11186,0.417872108,0.273468577,0.240862705,0.93220339
id10551,0.287297693,0.469441624,0.243260682,0.999999999
id20839,0.36388523,0.288562113,0.347552657,1
id06118,0.368066751,0.252654759,0.279278491,0.900000001
id06330,0.351790017,0.322606391,0.325603592,1
id02669,0.347254296,0.319167857,0.333577847,1
id14811,0.414848351,0.265688104,0.273309699,0.953846154
id04728,0.431666138,0.246586678,0.274128136,0.952380952
id16646,0.319708865,0.258085953,0.422205182,1
id13018,0.279466995,0.417527729,0.303005276,1
id15248,0.431327507,0.288055498,0.247283661,0.966666666
id23476,0.38247068,0.314097986,0.303431334,1
id09208,0.334288519,0.371997539,0.293713942,1
id19351,0.418315942,0.252925158,0.245425567,0.916666667
id02009,0.413946677,0.26387422,0.322179103,1
id00785,0.401777451,0.25168434,0.309501172,0.962962963
id07975,0.38388543,0.288872758,0.327241813,1.000000001
id17892,0.328663204,0.340681478,0.330655318,1
id03299,0.343542981,0.37365314,0.282803879,1
id15351,0.334608367,0.369314777,0.296076855,0.999999999
id11066,0.390513188,0.355112629,0.254374183,1
id20485,0.328028898,0.344799473,0.2626555,0.935483871
id13866,0.42885133,0.227707445,0.307726939,0.964285714
id17335,0.354806282,0.363166847,0.282026871,1
id15220,0.355994585,0.288200491,0.320090638,0.964285714
id24047,0.407527718,0.277247073,0.256401679,0.94117647
id15180,0.353390478,0.397591749,0.249017773,1
id16921,0.357021891,0.274151474,0.368826635,1
id17207,0.34077144,0.25635306,0.4028755,1
id15068,0.361589044,0.276143612,0.362267344,1
id22013,0.427152468,0.273945505,0.298902027,1
id11929,0.405767532,0.233467144,0.360765324,1
id12540,0.377140425,0.323297943,0.279953789,0.980392157
id12582,0.513785545,0.220226854,0.265987601,1
id05261,0.348629795,0.280268078,0.318470548,0.947368421
id08471,0.464747975,0.26611584,0.269136184,0.999999999
id15209,0.363122456,0.339333818,0.297543725,0.999999999
id01148,0.444339076,0.273286007,0.282374917,1
id26519,0.343752312,0.286653104,0.369594584,1
id16510,0.389929942,0.264337528,0.291678476,0.945945946
id03888,0.325639365,0.377992853,0.296367782,1
id27926,0.462931008,0.260764498,0.276304495,1.000000001
id05359,0.323869851,0.266874077,0.409256072,1
id04274,0.424834545,0.318268624,0.256896831,1
id21013,0.320019809,0.366444744,0.313535446,0.999999999
id11443,0.345848789,0.315157571,0.286362061,0.947368421
id09956,0.407542316,0.296371564,0.29608612,1
id03138,0.360990675,0.330963883,0.308045442,1
id08516,0.38759393,0.308011499,0.304394571,1
id08608,0.320666484,0.24483861,0.396033367,0.961538461
id04629,0.29162543,0.2883912,0.41998337,1
id19808,0.402173933,0.302107328,0.295718739,1
id16578,0.315098347,0.294902755,0.389998897,0.999999999
id04607,0.35342151,0.345157655,0.272849406,0.971428571
id22816,0.324548458,0.388764856,0.286686686,1
id27913,0.437557268,0.267227193,0.29521554,1.000000001
id00346,0.325426118,0.291211489,0.383362393,1
id02198,0.319682905,0.410341581,0.269975513,0.999999999
id27303,0.399226341,0.273089597,0.268860533,0.941176471
id07033,0.320115184,0.292633907,0.387250909,1
id03546,0.338208947,0.304268947,0.357522106,1
id14709,0.4079418,0.251850234,0.274990575,0.934782609
id25348,0.423299023,0.23486543,0.296381002,0.954545455
id19596,0.31769373,0.280158303,0.352147968,0.950000001
id12265,0.368073105,0.270358276,0.36156862,1.000000001
id01054,0.357755923,0.241863054,0.300381024,0.900000001
id03002,0.34393661,0.255518551,0.400544838,0.999999999
id25624,0.433284348,0.30087008,0.248604193,0.982758621
id16202,0.401657985,0.29007814,0.308263875,1
id08187,0.357620384,0.327086107,0.293071287,0.977777778
id24373,0.368625144,0.295349422,0.336025433,0.999999999
id06415,0.358451328,0.331399408,0.310149264,1
id09078,0.319969352,0.378860579,0.28265155,0.981481481
id25989,0.427320928,0.25921558,0.313463492,1
id05431,0.411928394,0.276672977,0.311398629,1
id16557,0.300723307,0.471578885,0.227697808,1
id22749,0.386973208,0.282295474,0.330731318,1
id00697,0.312512387,0.27535353,0.373672545,0.961538462
id22969,0.40788012,0.312588133,0.279531747,1
id07440,0.329396152,0.314063761,0.356540087,1
id19872,0.349021787,0.297593038,0.353385175,1
id06054,0.44471067,0.283500363,0.236074682,0.964285715
id27862,0.524778218,0.183632217,0.291589566,1.000000001
id27186,0.347197872,0.349809148,0.30299298,1
id01617,0.331706281,0.260338676,0.407955043,1
id11922,0.298895505,0.367712018,0.333392477,1
id15003,0.312648787,0.315918235,0.371432978,1
id09458,0.322380071,0.265682998,0.411936931,1
id03568,0.442154913,0.26171756,0.296127527,1
id27132,0.393751046,0.325561102,0.263446472,0.98275862
id24204,0.390319457,0.333817695,0.275862848,1
id24736,0.385208714,0.236488158,0.311636462,0.933333334
id06990,0.303534097,0.380099733,0.31636617,1
